,NAME,Total Commuters,Driving Alone,Carpooling,Public Transportation,Walking,Cycling,Other Means,Worked from Home,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total Population,Median Income,Poverty Count,Median Age,Total Housing Units,Housing Units,Occupied Housing Units,Median Housing Value,Average Household Size,Median Gross Rent,state,county,tract,Poverty Rate,Labor Force 16-19,Labor Force 20-24,Labor Force 25-29,Labor Force 30-34,Labor Force 35-39,Labor Force 40-44,Labor Force 45-49,Labor Force 50-54,Housing Density,Housing Availability
1747,"Census Tract 1507, Oakland County, Michigan",2210.0,1954.0,1887.0,6.0,0.0,0.0,0.0,0.0,4014.0,85.0,0.0,294.0,0.0,50.0,346.0,4789.0,1397.0,148.0,45.6,1746.0,1746.0,1624.0,487800.0,2.93,1012736700.0,26,125,150700,3.090415535602422,51,81,248,600,145,82,0,0,364.58550845688035,6.987399770904926
1748,"Census Tract 1508, Oakland County, Michigan",2024.0,1671.0,1586.0,7.0,0.0,0.0,0.0,0.0,3076.0,305.0,36.0,310.0,0.0,12.0,614.0,4353.0,1255.0,98.0,43.3,1757.0,1757.0,1606.0,442500.0,2.69,746827000.0,26,125,150800,2.2513209280955664,49,107,342,376,44,84,0,0,403.6296806799908,8.594194649971543
1749,"Census Tract 1509, Oakland County, Michigan",1778.0,1209.0,1183.0,0.0,0.0,0.0,0.0,0.0,3128.0,259.0,5.0,342.0,0.0,21.0,171.0,3926.0,1119.0,170.0,51.9,1925.0,1925.0,1801.0,661200.0,2.18,,26,125,150900,4.3301069791136015,44,44,270,431,71,110,0,0,490.32093734080485,6.441558441558441
1750,"Census Tract 1510, Oakland County, Michigan",2823.0,2275.0,2197.0,1.0,9.0,0.0,0.0,0.0,5252.0,14.0,0.0,134.0,0.0,47.0,215.0,5662.0,1604.0,165.0,46.5,2125.0,2125.0,2025.0,726400.0,2.79,1554248500.0,26,125,151000,2.914164606146238,44,72,462,669,127,80,0,0,375.30907806428826,4.705882352941177
1751,"Census Tract 1520, Oakland County, Michigan",1808.0,1458.0,1458.0,0.0,0.0,0.0,0.0,0.0,3635.0,198.0,4.0,251.0,0.0,1.0,304.0,4393.0,1123.0,150.0,51.1,1749.0,1749.0,1551.0,852900.0,2.62,1550635300.0,26,125,152000,3.414523104939677,88,58,179,494,82,185,0,0,398.1333940359663,11.320754716981133
1752,"Census Tract 1526, Oakland County, Michigan",2076.0,1623.0,1580.0,0.0,0.0,0.0,0.0,0.0,3595.0,24.0,0.0,77.0,0.0,8.0,264.0,3968.0,1135.0,134.0,47.6,1798.0,1798.0,1583.0,882500.0,2.51,1333390700.0,26,125,152600,3.377016129032258,27,78,318,544,122,80,0,0,453.125,11.957730812013349
1753,"Census Tract 1527, Oakland County, Michigan",1394.0,1188.0,1077.0,13.0,0.0,0.0,0.0,0.0,2791.0,88.0,0.0,166.0,0.0,0.0,93.0,3138.0,849.0,284.0,40.8,1233.0,1233.0,1118.0,687200.0,2.81,885376600.0,26,125,152700,9.050350541746335,27,40,211,310,80,48,0,0,392.92543021032503,9.326845093268451
1754,"Census Tract 1529, Oakland County, Michigan",2243.0,1720.0,1640.0,6.0,0.0,0.0,0.0,0.0,3791.0,169.0,0.0,370.0,0.0,0.0,321.0,4651.0,975.0,226.0,37.1,2346.0,2346.0,2146.0,416300.0,2.17,694209000.0,26,125,152900,4.859170070952484,38,103,644,326,71,98,0,0,504.4076542678994,8.525149190110827
1755,"Census Tract 1530, Oakland County, Michigan",1177.0,876.0,796.0,0.0,9.0,0.0,0.0,0.0,1748.0,49.0,0.0,44.0,0.0,0.0,72.0,1913.0,409.0,89.0,37.7,1118.0,1118.0,1026.0,306700.0,1.86,188016700.0,26,125,153000,4.652378463146889,9,112,169,167,50,54,0,0,584.4223732357553,8.228980322003578
1756,"Census Tract 1531, Oakland County, Michigan",1102.0,879.0,869.0,0.0,0.0,0.0,0.0,0.0,2052.0,65.0,0.0,62.0,0.0,18.0,86.0,2283.0,638.0,53.0,38.7,1012.0,1012.0,849.0,611700.0,2.69,,26,125,153100,2.3215067893123087,39,40,188,289,49,12,0,0,443.27639071397283,16.106719367588934
1757,"Census Tract 1532, Oakland County, Michigan",1038.0,754.0,718.0,0.0,0.0,0.0,0.0,0.0,1719.0,20.0,0.0,55.0,0.0,0.0,76.0,1870.0,573.0,30.0,59.2,1231.0,1231.0,1043.0,905300.0,1.79,,26,125,153200,1.6042780748663104,0,70,43,255,87,73,0,0,658.2887700534759,15.272136474411047
1758,"Census Tract 1533, Oakland County, Michigan",1979.0,1583.0,1467.0,0.0,0.0,0.0,0.0,0.0,3559.0,73.0,0.0,159.0,0.0,22.0,92.0,3905.0,1049.0,162.0,41.6,1794.0,1794.0,1618.0,513500.0,2.41,695307000.0,26,125,153300,4.148527528809219,78,31,327,536,90,31,0,0,459.4110115236876,9.810479375696767
1759,"Census Tract 1540, Oakland County, Michigan",977.0,817.0,801.0,0.0,0.0,0.0,0.0,0.0,1572.0,169.0,3.0,14.0,0.0,0.0,20.0,1778.0,452.0,47.0,47.7,897.0,897.0,879.0,276100.0,2.02,333939100.0,26,125,154000,2.6434195725534306,28,75,143,167,31,38,0,0,504.4994375703037,2.0066889632107023
1760,"Census Tract 1541, Oakland County, Michigan",1261.0,1124.0,1085.0,1.0,0.0,0.0,0.0,0.0,2480.0,154.0,0.0,39.0,0.0,0.0,26.0,2699.0,748.0,200.0,51.2,1226.0,1226.0,1138.0,245200.0,2.37,,26,125,154100,7.410151908114117,32,65,161,285,90,26,0,0,454.2423119673954,7.177814029363784
1761,"Census Tract 1542, Oakland County, Michigan",1573.0,1347.0,1249.0,0.0,0.0,0.0,0.0,0.0,2406.0,47.0,0.0,49.0,0.0,12.0,276.0,2790.0,664.0,134.0,41.1,1472.0,1472.0,1322.0,212300.0,2.11,,26,125,154200,4.802867383512545,43,172,255,190,71,19,0,0,527.5985663082437,10.190217391304348
1762,"Census Tract 1545, Oakland County, Michigan",1125.0,890.0,872.0,0.0,0.0,0.0,0.0,0.0,1763.0,161.0,3.0,232.0,0.0,115.0,77.0,2351.0,652.0,215.0,49.4,831.0,831.0,793.0,727100.0,2.93,969505400.0,26,125,154500,9.145044661846024,42,100,104,218,135,97,0,0,353.4666099532114,4.57280385078219
1763,"Census Tract 1546, Oakland County, Michigan",1581.0,1293.0,1230.0,13.0,0.0,0.0,0.0,0.0,2310.0,154.0,9.0,417.0,0.0,13.0,183.0,3086.0,838.0,194.0,40.8,1003.0,1003.0,954.0,323400.0,3.22,,26,125,154600,6.286454957874271,33,134,188,336,167,29,0,0,325.0162022034997,4.885343968095713
1764,"Census Tract 1560, Oakland County, Michigan",1076.0,834.0,738.0,0.0,13.0,0.0,0.0,0.0,1981.0,153.0,0.0,192.0,0.0,24.0,276.0,2626.0,840.0,69.0,48.7,1177.0,1177.0,1107.0,526700.0,2.36,691463000.0,26,125,156000,2.6275704493526275,16,73,201,196,9,58,0,0,448.2102056359482,5.9473237043330505
1765,"Census Tract 1561, Oakland County, Michigan",2071.0,1709.0,1577.0,3.0,0.0,0.0,0.0,0.0,3202.0,462.0,0.0,418.0,0.0,57.0,218.0,4357.0,1279.0,90.0,47.2,1675.0,1675.0,1569.0,349100.0,2.72,525983900.0,26,125,156100,2.065641496442506,0,50,300,539,118,183,0,0,384.4388340601331,6.328358208955224
1766,"Census Tract 1562, Oakland County, Michigan",4017.0,3391.0,3366.0,0.0,0.0,0.0,0.0,0.0,6445.0,184.0,0.0,316.0,0.0,14.0,161.0,7120.0,2066.0,140.0,48.0,2693.0,2693.0,2650.0,330100.0,2.67,821295600.0,26,125,156200,1.9662921348314606,93,372,479,532,527,131,0,0,378.2303370786517,1.5967322688451542
1767,"Census Tract 1563, Oakland County, Michigan",1892.0,1558.0,1514.0,0.0,0.0,0.0,0.0,0.0,3033.0,360.0,0.0,590.0,0.0,0.0,133.0,4116.0,1129.0,105.0,45.5,1422.0,1422.0,1336.0,387000.0,3.08,487172400.0,26,125,156300,2.5510204081632653,54,37,316,368,95,69,0,0,345.48104956268224,6.047819971870605
1768,"Census Tract 1564, Oakland County, Michigan",1749.0,1418.0,1379.0,0.0,0.0,0.0,0.0,0.0,3312.0,148.0,0.0,180.0,0.0,9.0,171.0,3820.0,1059.0,110.0,48.9,1576.0,1576.0,1561.0,477900.0,2.45,,26,125,156400,2.8795811518324608,22,53,283,410,110,104,0,0,412.56544502617805,0.951776649746193
1769,"Census Tract 1565, Oakland County, Michigan",1877.0,1610.0,1591.0,0.0,0.0,9.0,0.0,0.0,3073.0,896.0,0.0,243.0,0.0,33.0,18.0,4263.0,1149.0,661.0,45.0,1639.0,1639.0,1494.0,348800.0,2.85,481194400.0,26,125,156500,15.505512549847525,94,48,392,261,163,90,0,0,384.47102979122684,8.84685784014643
1770,"Census Tract 1569, Oakland County, Michigan",1323.0,1125.0,1045.0,0.0,12.0,0.0,0.0,0.0,2264.0,265.0,79.0,112.0,0.0,0.0,69.0,2789.0,812.0,94.0,45.0,1137.0,1137.0,1100.0,286000.0,2.53,302351400.0,26,125,156900,3.3703836500537827,42,88,236,229,74,27,0,0,407.6730010756543,3.2541776605101145
1771,"Census Tract 1570, Oakland County, Michigan",1176.0,983.0,961.0,0.0,0.0,0.0,2.0,0.0,1843.0,211.0,4.0,131.0,0.0,64.0,115.0,2368.0,666.0,84.0,43.0,871.0,871.0,827.0,366800.0,2.86,,26,125,157000,3.5472972972972974,33,76,158,283,55,63,0,0,367.82094594594594,5.05166475315729
1772,"Census Tract 1571, Oakland County, Michigan",941.0,794.0,774.0,0.0,0.0,0.0,0.0,0.0,1296.0,463.0,0.0,245.0,0.0,0.0,117.0,2121.0,547.0,40.0,44.9,750.0,750.0,750.0,312100.0,2.8,222794900.0,26,125,157100,1.885902876001886,8,45,127,178,76,46,0,0,353.6067892503536,0.0
1773,"Census Tract 1572, Oakland County, Michigan",1738.0,1540.0,1355.0,16.0,0.0,0.0,0.0,0.0,2644.0,977.0,0.0,101.0,0.0,83.0,233.0,4038.0,1018.0,393.0,37.0,1427.0,1427.0,1314.0,450700.0,3.07,,26,125,157200,9.73254086181278,0,79,231,307,92,44,0,0,353.3927686973749,7.918710581639804
1774,"Census Tract 1573, Oakland County, Michigan",1585.0,1305.0,1182.0,0.0,0.0,0.0,0.0,0.0,2273.0,444.0,0.0,661.0,0.0,0.0,20.0,3398.0,956.0,71.0,51.3,1533.0,1533.0,1421.0,297700.0,2.39,425962000.0,26,125,157300,2.0894643908181285,64,97,213,265,110,97,0,0,451.1477339611536,7.30593607305936
1775,"Census Tract 1574, Oakland County, Michigan",1306.0,1198.0,1116.0,2.0,6.0,0.0,0.0,0.0,2144.0,325.0,0.0,156.0,0.0,0.0,107.0,2732.0,751.0,100.0,40.1,933.0,933.0,899.0,371500.0,3.01,299386400.0,26,125,157400,3.6603221083455346,9,140,126,304,77,28,0,0,341.50805270863833,3.644158628081458
1776,"Census Tract 1575, Oakland County, Michigan",966.0,831.0,808.0,0.0,0.0,0.0,0.0,0.0,1834.0,609.0,0.0,122.0,0.0,0.0,84.0,2649.0,645.0,203.0,62.2,1732.0,1732.0,1415.0,247100.0,1.79,162371500.0,26,125,157500,7.663269158172896,0,126,180,74,31,90,0,0,653.8316345790864,18.30254041570439
1777,"Census Tract 1576, Oakland County, Michigan",2535.0,2184.0,2113.0,0.0,0.0,0.0,0.0,0.0,3154.0,991.0,0.0,578.0,0.0,48.0,157.0,4928.0,1252.0,167.0,38.1,1818.0,1818.0,1756.0,285200.0,2.81,330724300.0,26,125,157600,3.3887987012987018,65,161,466,268,137,90,0,0,368.9123376623377,3.4103410341034106
1778,"Census Tract 1577, Oakland County, Michigan",1107.0,1016.0,959.0,2.0,0.0,0.0,0.0,0.0,1362.0,367.0,0.0,819.0,0.0,0.0,18.0,2566.0,563.0,44.0,51.5,719.0,719.0,673.0,433600.0,3.5,267836300.0,26,125,157700,1.71473109898675,50,87,114,231,84,19,0,0,280.20265003897117,6.397774687065369
1779,"Census Tract 1578, Oakland County, Michigan",1636.0,1380.0,1326.0,0.0,0.0,0.0,0.0,0.0,1876.0,1012.0,3.0,427.0,0.0,0.0,31.0,3349.0,875.0,134.0,54.8,1724.0,1724.0,1647.0,305300.0,2.03,503303600.0,26,125,157800,4.001194386383995,35,74,245,316,56,94,0,0,514.7805315019408,4.466357308584687
1780,"Census Tract 1579, Oakland County, Michigan",1403.0,1118.0,939.0,0.0,26.0,0.0,0.0,0.0,2071.0,455.0,23.0,437.0,0.0,13.0,88.0,3087.0,960.0,115.0,43.7,1235.0,1235.0,1217.0,350400.0,2.54,,26,125,157900,3.7252996436669905,59,82,286,174,115,59,0,0,400.06478781988983,1.45748987854251
1781,"Census Tract 1580, Oakland County, Michigan",2012.0,1534.0,1396.0,0.0,0.0,0.0,0.0,0.0,3159.0,335.0,18.0,370.0,0.0,0.0,186.0,4068.0,1231.0,127.0,47.2,1470.0,1470.0,1380.0,479000.0,2.94,,26,125,158000,3.121927236971485,70,119,275,340,120,130,0,0,361.3569321533924,6.122448979591836
1782,"Census Tract 1581, Oakland County, Michigan",1440.0,1152.0,1129.0,0.0,0.0,0.0,0.0,0.0,2617.0,318.0,0.0,142.0,4.0,12.0,81.0,3174.0,819.0,57.0,48.1,1315.0,1315.0,1259.0,423200.0,2.46,592475000.0,26,125,158100,1.7958412098298677,12,25,209,360,80,46,0,0,414.30371770636424,4.258555133079848
1783,"Census Tract 1582, Oakland County, Michigan",1892.0,1445.0,1376.0,0.0,0.0,0.0,0.0,0.0,2912.0,153.0,0.0,14.0,0.0,15.0,257.0,3351.0,1041.0,14.0,46.1,1580.0,1580.0,1574.0,332600.0,2.13,535467800.0,26,125,158200,0.41778573560131305,9,87,269,377,151,38,0,0,471.50104446433903,0.37974683544303794
1784,"Census Tract 1590, Oakland County, Michigan",1806.0,1334.0,1286.0,0.0,0.0,0.0,0.0,0.0,3413.0,470.0,34.0,180.0,0.0,15.0,199.0,4311.0,1128.0,491.0,53.9,1542.0,1542.0,1471.0,544300.0,2.9,,26,125,159000,11.389468800742288,65,52,203,405,124,115,0,0,357.68963117606125,4.604409857328146
1785,"Census Tract 1600, Oakland County, Michigan",1901.0,1633.0,1577.0,0.0,29.0,0.0,0.0,0.0,1334.0,2695.0,20.0,0.0,0.0,8.0,41.0,4098.0,1065.0,317.0,46.1,1571.0,1571.0,1497.0,226000.0,2.71,312955800.0,26,125,160000,7.735480722303563,42,137,220,306,177,99,0,0,383.35773548072234,4.7103755569700825
1786,"Census Tract 1603, Oakland County, Michigan",1223.0,1020.0,933.0,1.0,32.0,0.0,0.0,0.0,528.0,2015.0,0.0,234.0,0.0,120.0,162.0,3059.0,474.0,860.0,50.4,2372.0,2372.0,2026.0,-666666666.0,1.44,,26,125,160300,28.11376266753841,0,209,223,88,29,156,0,0,775.4168028767571,14.586846543001686
1787,"Census Tract 1604, Oakland County, Michigan",1582.0,1269.0,1238.0,0.0,15.0,0.0,0.0,0.0,234.0,2597.0,4.0,240.0,0.0,0.0,113.0,3188.0,707.0,447.0,38.9,1732.0,1732.0,1684.0,255100.0,1.89,,26,125,160400,14.02132998745295,73,259,232,113,14,71,0,0,543.2873274780426,2.771362586605081
1788,"Census Tract 1605, Oakland County, Michigan",1908.0,1653.0,1549.0,0.0,92.0,0.0,0.0,0.0,2006.0,1740.0,0.0,99.0,0.0,12.0,118.0,3975.0,995.0,306.0,43.9,1765.0,1765.0,1706.0,174200.0,2.3,,26,125,160500,7.698113207547169,47,130,272,304,19,75,0,0,444.0251572327044,3.342776203966006
1789,"Census Tract 1606, Oakland County, Michigan",2364.0,2097.0,1830.0,121.0,13.0,0.0,0.0,0.0,1764.0,2568.0,0.0,194.0,0.0,19.0,251.0,4796.0,1143.0,306.0,39.6,1929.0,1929.0,1855.0,201000.0,2.52,327062600.0,26,125,160600,6.380316930775646,13,209,364,446,112,68,0,0,402.21017514595496,3.8361845515811304
1790,"Census Tract 1607, Oakland County, Michigan",645.0,579.0,502.0,0.0,0.0,0.0,0.0,0.0,387.0,1036.0,0.0,0.0,0.0,5.0,22.0,1450.0,402.0,72.0,52.6,599.0,599.0,581.0,263100.0,2.49,,26,125,160700,4.9655172413793105,4,24,19,148,41,26,0,0,413.1034482758621,3.005008347245409
1791,"Census Tract 1608, Oakland County, Michigan",2092.0,1731.0,1578.0,0.0,0.0,0.0,0.0,0.0,696.0,2782.0,0.0,3.0,0.0,9.0,676.0,4166.0,948.0,309.0,45.8,1803.0,1803.0,1594.0,265400.0,2.61,204233000.0,26,125,160800,7.417186749879981,33,149,232,320,99,74,0,0,432.78924627940467,11.591791458679976
1792,"Census Tract 1609, Oakland County, Michigan",2556.0,2245.0,2079.0,0.0,145.0,0.0,0.0,0.0,1142.0,4045.0,3.0,86.0,0.0,91.0,68.0,5435.0,1226.0,394.0,37.1,2400.0,2400.0,2320.0,143900.0,2.34,46858000.0,26,125,160900,7.249310027598896,16,557,438,200,69,93,0,0,441.58233670653175,3.3333333333333335
1793,"Census Tract 1610, Oakland County, Michigan",789.0,660.0,589.0,0.0,6.0,0.0,0.0,0.0,264.0,1745.0,0.0,57.0,0.0,0.0,88.0,2154.0,584.0,389.0,55.2,1060.0,1060.0,1043.0,150300.0,2.05,,26,125,161000,18.0594243268338,26,73,97,66,32,99,0,0,492.10770659238625,1.6037735849056605
1794,"Census Tract 1611, Oakland County, Michigan",1231.0,1150.0,928.0,0.0,0.0,0.0,0.0,0.0,1110.0,2034.0,0.0,31.0,0.0,0.0,316.0,3491.0,697.0,354.0,51.0,2285.0,2285.0,1905.0,168400.0,1.82,139268800.0,26,125,161100,10.140360928100831,0,90,239,56,98,61,0,0,654.5402463477513,16.630196936542667
1795,"Census Tract 1612, Oakland County, Michigan",2059.0,1843.0,1570.0,0.0,34.0,0.0,0.0,0.0,606.0,2911.0,6.0,92.0,0.0,22.0,459.0,4096.0,1162.0,193.0,48.0,1776.0,1776.0,1737.0,194900.0,2.35,294821600.0,26,125,161200,4.7119140625,39,220,237,291,107,77,0,0,433.59375,2.195945945945946
1796,"Census Tract 1613, Oakland County, Michigan",1752.0,1537.0,1393.0,2.0,25.0,0.0,0.0,0.0,1224.0,2213.0,0.0,52.0,0.0,0.0,221.0,3710.0,1039.0,545.0,38.8,1646.0,1646.0,1558.0,148900.0,2.37,186908000.0,26,125,161300,14.690026954177899,18,54,404,314,49,36,0,0,443.6657681940701,5.34629404617254
1797,"Census Tract 1614, Oakland County, Michigan",1237.0,1136.0,1105.0,3.0,47.0,0.0,0.0,0.0,2388.0,1519.0,39.0,0.0,0.0,0.0,50.0,3996.0,772.0,712.0,37.9,1630.0,1630.0,1557.0,233700.0,2.46,168814000.0,26,125,161400,17.81781781781782,22,62,229,112,49,84,0,0,407.9079079079079,4.478527607361963
1798,"Census Tract 1615, Oakland County, Michigan",920.0,750.0,708.0,0.0,0.0,0.0,0.0,0.0,301.0,1681.0,0.0,0.0,0.0,0.0,65.0,2047.0,513.0,86.0,35.1,752.0,752.0,735.0,174800.0,2.79,117980500.0,26,125,161500,4.2012701514411335,15,148,145,139,51,28,0,0,367.3668783585735,2.2606382978723407
1799,"Census Tract 1616, Oakland County, Michigan",1318.0,1146.0,1141.0,0.0,0.0,0.0,0.0,0.0,632.0,1808.0,0.0,40.0,0.0,0.0,92.0,2572.0,399.0,315.0,46.9,1378.0,1378.0,1231.0,169200.0,1.8,77073000.0,26,125,161600,12.247278382581648,68,89,187,179,37,41,0,0,535.7698289269051,10.667634252539914
1800,"Census Tract 1617, Oakland County, Michigan",1473.0,1271.0,1271.0,0.0,0.0,0.0,0.0,0.0,635.0,2295.0,0.0,50.0,0.0,0.0,303.0,3283.0,824.0,524.0,49.3,1256.0,1256.0,1219.0,189300.0,2.66,,26,125,161700,15.961011270179714,48,178,184,239,44,82,0,0,382.57691136155955,2.945859872611465
1801,"Census Tract 1618, Oakland County, Michigan",2036.0,1756.0,1684.0,0.0,0.0,0.0,0.0,0.0,1025.0,2740.0,16.0,28.0,0.0,59.0,300.0,4168.0,1070.0,354.0,38.1,1885.0,1885.0,1745.0,137400.0,2.38,,26,125,161800,8.493282149712092,205,131,283,242,17,48,0,0,452.25527831094047,7.427055702917771
1802,"Census Tract 1619, Oakland County, Michigan",1200.0,855.0,837.0,0.0,0.0,0.0,0.0,0.0,487.0,1317.0,0.0,24.0,0.0,22.0,365.0,2215.0,434.0,122.0,38.7,941.0,941.0,852.0,169000.0,2.25,96742000.0,26,125,161900,5.507900677200903,108,109,179,81,29,57,0,0,424.8306997742664,9.458023379383635
1803,"Census Tract 1620, Oakland County, Michigan",1511.0,1264.0,1179.0,14.0,8.0,0.0,0.0,0.0,1448.0,2537.0,0.0,40.0,0.0,17.0,6.0,4048.0,1064.0,474.0,32.7,1475.0,1475.0,1423.0,184200.0,2.83,226755500.0,26,125,162000,11.709486166007906,0,256,195,244,82,45,0,0,364.37747035573125,3.5254237288135593
1804,"Census Tract 1621, Oakland County, Michigan",1379.0,1231.0,1129.0,0.0,55.0,0.0,0.0,0.0,48.0,2953.0,0.0,2.0,0.0,36.0,346.0,3385.0,714.0,492.0,36.4,2101.0,2101.0,1845.0,113800.0,1.83,,26,125,162100,14.534711964549482,48,126,177,81,47,93,0,0,620.6794682422452,12.184673964778677
1805,"Census Tract 1622, Oakland County, Michigan",592.0,444.0,418.0,0.0,32.0,0.0,0.0,0.0,58.0,1139.0,0.0,7.0,0.0,0.0,22.0,1226.0,295.0,54.0,49.6,753.0,753.0,650.0,136700.0,1.88,8580000.0,26,125,162200,4.404567699836868,0,30,147,92,16,60,0,0,614.1924959216966,13.678618857901725
1806,"Census Tract 1623, Oakland County, Michigan",1933.0,1701.0,1564.0,0.0,35.0,0.0,0.0,0.0,361.0,3442.0,0.0,0.0,18.0,66.0,161.0,4048.0,1118.0,442.0,45.4,1795.0,1795.0,1746.0,166400.0,2.3,,26,125,162300,10.91897233201581,28,152,129,288,52,65,0,0,443.4288537549407,2.7298050139275767
1807,"Census Tract 1624, Oakland County, Michigan",1031.0,893.0,738.0,0.0,11.0,0.0,0.0,0.0,515.0,1341.0,7.0,19.0,0.0,0.0,349.0,2231.0,468.0,193.0,33.6,837.0,837.0,778.0,105600.0,2.86,,26,125,162400,8.650829224562976,127,147,127,147,43,4,0,0,375.16808606006276,7.048984468339308
1808,"Census Tract 1625, Oakland County, Michigan",1766.0,1698.0,1453.0,0.0,0.0,0.0,0.0,0.0,797.0,2394.0,0.0,0.0,45.0,0.0,221.0,3457.0,733.0,331.0,39.6,1877.0,1877.0,1605.0,111000.0,2.15,108642800.0,26,125,162500,9.574775817182529,42,96,401,219,117,22,0,0,542.956320509112,14.49120937666489
1809,"Census Tract 1650, Oakland County, Michigan",1735.0,1370.0,1294.0,0.0,14.0,0.0,0.0,0.0,2608.0,207.0,0.0,193.0,0.0,56.0,124.0,3188.0,786.0,277.0,44.4,1674.0,1674.0,1667.0,210300.0,1.91,,26,125,165000,8.68883312421581,0,148,269,169,90,78,0,0,525.0941028858218,0.4181600955794504
1810,"Census Tract 1651, Oakland County, Michigan",2321.0,2039.0,1976.0,0.0,9.0,0.0,0.0,0.0,3662.0,420.0,0.0,93.0,0.0,50.0,173.0,4398.0,1055.0,74.0,44.7,2054.0,2054.0,1929.0,228300.0,2.22,,26,125,165100,1.682582992269213,63,220,370,308,73,104,0,0,467.0304683947249,6.085686465433301
1811,"Census Tract 1652, Oakland County, Michigan",2033.0,1614.0,1450.0,11.0,14.0,0.0,0.0,0.0,1261.0,457.0,0.0,1807.0,0.0,0.0,370.0,3895.0,1092.0,157.0,34.5,1661.0,1661.0,1622.0,291300.0,2.4,196803000.0,26,125,165200,4.030808729139923,23,148,835,166,112,37,0,0,426.4441591784339,2.347983142685129
1812,"Census Tract 1660, Oakland County, Michigan",1340.0,1049.0,985.0,0.0,0.0,0.0,0.0,0.0,1742.0,591.0,2.0,180.0,0.0,0.0,94.0,2609.0,608.0,117.0,54.4,1355.0,1355.0,1328.0,239500.0,1.91,217238800.0,26,125,166000,4.4844768110387125,42,50,140,250,40,26,0,0,519.3560751245687,1.992619926199262
1813,"Census Tract 1661, Oakland County, Michigan",1528.0,1402.0,1391.0,1.0,0.0,0.0,0.0,0.0,2163.0,758.0,0.0,185.0,0.0,0.0,55.0,3161.0,693.0,152.0,45.1,1419.0,1419.0,1285.0,286700.0,2.46,196470000.0,26,125,166100,4.808604871875988,16,162,210,194,81,36,0,0,448.90857323631764,9.443269908386187
1814,"Census Tract 1662, Oakland County, Michigan",1605.0,1315.0,1280.0,0.0,0.0,0.0,0.0,0.0,2708.0,145.0,0.0,105.0,0.0,10.0,195.0,3163.0,929.0,38.0,47.4,1132.0,1132.0,1132.0,321900.0,2.79,,26,125,166200,1.2013910844135314,59,107,179,409,112,60,0,0,357.8880809358204,0.0
1815,"Census Tract 1664, Oakland County, Michigan",1908.0,1706.0,1531.0,0.0,0.0,0.0,0.0,0.0,2345.0,437.0,0.0,341.0,0.0,8.0,267.0,3398.0,1010.0,84.0,50.8,1311.0,1311.0,1311.0,275900.0,2.59,320357500.0,26,125,166400,2.4720423778693346,75,114,226,305,207,93,0,0,385.8151854031783,0.0
1816,"Census Tract 1665, Oakland County, Michigan",1423.0,1039.0,979.0,0.0,0.0,0.0,0.0,0.0,2228.0,585.0,18.0,244.0,0.0,0.0,86.0,3161.0,868.0,86.0,38.7,1075.0,1075.0,1023.0,253200.0,3.09,228909700.0,26,125,166500,2.720658019614046,14,81,270,297,75,43,0,0,340.0822524517558,4.837209302325581
1817,"Census Tract 1666, Oakland County, Michigan",1819.0,1421.0,1270.0,0.0,0.0,0.0,0.0,0.0,1733.0,968.0,5.0,564.0,0.0,10.0,97.0,3377.0,653.0,481.0,43.9,2054.0,2054.0,1863.0,227900.0,1.79,146959000.0,26,125,166600,14.24341131181522,34,402,264,268,77,72,0,0,608.2321587207581,9.298928919182083
1818,"Census Tract 1667, Oakland County, Michigan",1390.0,1168.0,1069.0,1.0,0.0,0.0,0.0,0.0,1493.0,454.0,18.0,174.0,13.0,0.0,489.0,2641.0,720.0,63.0,47.5,899.0,899.0,878.0,367700.0,3.0,,26,125,166700,2.3854600530102235,17,194,138,279,75,72,0,0,340.4013631200303,2.3359288097886544
1819,"Census Tract 1668, Oakland County, Michigan",2015.0,1703.0,1608.0,10.0,19.0,0.0,0.0,0.0,2264.0,1265.0,0.0,265.0,0.0,0.0,144.0,3938.0,1071.0,51.0,40.1,1409.0,1409.0,1348.0,252000.0,2.87,294894700.0,26,125,166800,1.2950736414423565,30,91,433,247,45,101,0,0,357.7958354494667,4.329311568488289
1820,"Census Tract 1669, Oakland County, Michigan",1834.0,1458.0,1435.0,0.0,0.0,0.0,0.0,0.0,2546.0,306.0,0.0,344.0,0.0,0.0,423.0,3619.0,1047.0,426.0,43.8,1403.0,1403.0,1320.0,260600.0,2.71,303653600.0,26,125,166900,11.771207515888367,123,137,246,215,227,73,0,0,387.6761536336004,5.915894511760513
1821,"Census Tract 1670, Oakland County, Michigan",2969.0,2594.0,2416.0,9.0,0.0,0.0,0.0,0.0,3513.0,740.0,45.0,1495.0,0.0,0.0,0.0,5793.0,1731.0,396.0,40.5,2283.0,2283.0,2267.0,301200.0,2.54,553750400.0,26,125,167000,6.835836354220611,163,155,603,481,127,203,0,0,394.0963231486276,0.700832238282961
1822,"Census Tract 1673, Oakland County, Michigan",1752.0,1514.0,1278.0,0.0,17.0,0.0,0.0,0.0,2235.0,810.0,18.0,295.0,0.0,0.0,125.0,3483.0,757.0,282.0,49.9,1760.0,1760.0,1601.0,172000.0,1.97,,26,125,167300,8.09646856158484,103,203,206,175,69,54,0,0,505.31151306345106,9.03409090909091
