NAME,Total Commuters,Driving Alone,Carpooling,Public Transportation,Walking,Cycling,Other Means,Worked from Home,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total Population,Median Income,Poverty Count,Median Age,Total Housing Units,Housing Units,Occupied Housing Units,Median Housing Value,Average Household Size,Median Gross Rent,state,county,tract,Poverty Rate,Labor Force 16-19,Labor Force 20-24,Labor Force 25-29,Labor Force 30-34,Labor Force 35-39,Labor Force 40-44,Labor Force 45-49,Labor Force 50-54,Labor Force Total,Housing Density,Housing Availability,Total Population,state_fips,county_fips,tract_code,GEOID,lat,lon,walkscore,bikescore,transitscore,walkscore_description,bikescore_description,transitscore_description
"Census Tract 2516, Macomb County, Michigan",1360.0,1202.0,1177.0,0.0,0.0,0.0,0.0,0.0,2658.0,143.0,5.0,9.0,0.0,0.0,129.0,2944.0,757.0,266.0,48.0,1456.0,1456.0,1356.0,141000.0,2.13,,26,99,251600,9.035326086956522,0,57,246,287,23,48,0,0,661,494.5652173913044,6.868131868131869,2944.0,26,99,251600,26099251600,42.472938431999694,-82.88402106319472,50.0,38.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2517, Macomb County, Michigan",1462.0,1281.0,1209.0,0.0,67.0,0.0,0.0,0.0,2186.0,410.0,8.0,103.0,0.0,0.0,70.0,2777.0,615.0,254.0,41.2,1551.0,1551.0,1465.0,156400.0,1.84,,26,99,251700,9.146561037090386,78,242,287,149,60,97,0,0,913,558.5163845876846,5.544809800128949,2777.0,26,99,251700,26099251700,42.46810659988202,-82.89636526297137,72.0,54.0,,Very Walkable,Bikeable,
"Census Tract 2518, Macomb County, Michigan",2137.0,1969.0,1660.0,0.0,0.0,0.0,0.0,0.0,2795.0,748.0,0.0,37.0,0.0,45.0,512.0,4137.0,959.0,397.0,43.4,1987.0,1987.0,1889.0,143900.0,2.19,,26,99,251800,9.596325839980665,258,221,276,222,64,130,0,0,1171,480.29973410684073,4.9320583794665325,4137.0,26,99,251800,26099251800,42.45827609833915,-82.91822309744684,59.0,43.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2519, Macomb County, Michigan",1709.0,1466.0,1360.0,0.0,42.0,0.0,0.0,0.0,2782.0,33.0,24.0,8.0,0.0,9.0,50.0,2906.0,731.0,296.0,38.9,1356.0,1356.0,1338.0,153600.0,2.16,197761200.0,26,99,251900,10.18582243633861,9,142,352,255,63,34,0,0,855,466.6207845836201,1.327433628318584,2906.0,26,99,251900,26099251900,42.45854603078892,-82.90618411196793,69.0,46.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2520, Macomb County, Michigan",1033.0,957.0,858.0,0.0,0.0,0.0,0.0,0.0,1965.0,217.0,0.0,9.0,0.0,95.0,169.0,2455.0,694.0,310.0,55.9,1247.0,1247.0,1185.0,161100.0,2.06,,26,99,252000,12.627291242362526,57,54,207,142,82,48,0,0,590,507.9429735234216,4.971932638331997,2455.0,26,99,252000,26099252000,42.46191594879038,-82.89156789904291,62.0,45.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2521, Macomb County, Michigan",1104.0,995.0,919.0,0.0,0.0,0.0,0.0,0.0,2081.0,97.0,3.0,0.0,0.0,0.0,9.0,2190.0,541.0,130.0,40.7,1040.0,1040.0,1000.0,139000.0,2.19,137250400.0,26,99,252100,5.93607305936073,39,55,247,107,97,39,0,0,584,474.88584474885846,3.8461538461538463,2190.0,26,99,252100,26099252100,42.454559867114696,-82.89679251569872,53.0,47.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2522, Macomb County, Michigan",1456.0,1326.0,1300.0,0.0,11.0,0.0,0.0,0.0,2339.0,182.0,8.0,124.0,0.0,8.0,29.0,2690.0,608.0,154.0,49.8,1657.0,1657.0,1634.0,160800.0,1.65,224246000.0,26,99,252200,5.724907063197026,0,231,230,129,110,70,0,0,770,615.9851301115242,1.388050694025347,2690.0,26,99,252200,26099252200,42.45728918294424,-82.87494827156968,22.0,49.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2540, Macomb County, Michigan",795.0,744.0,694.0,0.0,0.0,0.0,0.0,0.0,1514.0,76.0,0.0,35.0,0.0,0.0,37.0,1662.0,408.0,111.0,37.1,683.0,683.0,664.0,153100.0,2.5,,26,99,254000,6.678700361010831,11,106,146,121,34,19,0,0,437,410.9506618531889,2.781844802342606,1662.0,26,99,254000,26099254000,42.54643418126136,-82.94001331895149,14.0,31.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2541, Macomb County, Michigan",2367.0,2057.0,1827.0,6.0,1.0,0.0,0.0,0.0,3853.0,297.0,60.0,36.0,0.0,1.0,298.0,4545.0,1081.0,480.0,44.2,2092.0,2092.0,2008.0,174100.0,2.2,246387500.0,26,99,254100,10.56105610561056,35,69,379,308,97,89,0,0,977,460.2860286028603,4.015296367112811,4545.0,26,99,254100,26099254100,42.54599092566893,-82.95999357855331,40.0,38.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2542, Macomb County, Michigan",2059.0,1751.0,1638.0,0.0,1.0,0.0,0.0,0.0,3562.0,165.0,5.0,89.0,6.0,32.0,341.0,4200.0,1289.0,587.0,38.6,1926.0,1926.0,1775.0,169500.0,2.36,,26,99,254200,13.976190476190474,59,236,367,206,100,130,0,0,1098,458.57142857142856,7.840083073727934,4200.0,26,99,254200,26099254200,42.53080151797649,-82.95880993502516,32.0,35.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2545, Macomb County, Michigan",2107.0,1709.0,1675.0,0.0,2.0,0.0,0.0,0.0,3866.0,237.0,0.0,70.0,0.0,9.0,114.0,4296.0,1097.0,404.0,38.6,1962.0,1962.0,1890.0,155400.0,2.27,,26,99,254500,9.404096834264433,50,275,318,370,20,197,0,0,1230,456.7039106145251,3.669724770642202,4296.0,26,99,254500,26099254500,42.53218629690753,-82.93914194776367,53.0,51.0,,Somewhat Walkable,Bikeable,
"Census Tract 2550, Macomb County, Michigan",2263.0,1982.0,1765.0,9.0,64.0,0.0,0.0,0.0,2966.0,1510.0,0.0,37.0,0.0,0.0,107.0,4620.0,1291.0,559.0,46.6,2352.0,2352.0,2310.0,120900.0,2.0,379165000.0,26,99,255000,12.0995670995671,30,177,340,339,156,56,0,0,1098,509.09090909090907,1.7857142857142856,4620.0,26,99,255000,26099255000,42.53215897499459,-82.91674440748982,56.0,43.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2551, Macomb County, Michigan",1542.0,1378.0,1195.0,0.0,11.0,0.0,0.0,0.0,2807.0,338.0,21.0,0.0,0.0,49.0,60.0,3275.0,881.0,365.0,37.5,1510.0,1510.0,1485.0,113000.0,2.21,,26,99,255100,11.145038167938932,9,68,210,240,62,48,0,0,637,461.0687022900764,1.6556291390728477,3275.0,26,99,255100,26099255100,42.51682908933462,-82.9139370650868,30.0,34.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2552, Macomb County, Michigan",1987.0,1846.0,1618.0,0.0,18.0,0.0,0.0,0.0,1743.0,1803.0,0.0,0.0,0.0,58.0,171.0,3775.0,771.0,507.0,38.1,2295.0,2295.0,2119.0,79300.0,1.77,,26,99,255200,13.43046357615894,80,243,316,223,31,12,0,0,905,607.9470198675497,7.668845315904139,3775.0,26,99,255200,26099255200,42.5206309871278,-82.93539480748589,63.0,48.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2553, Macomb County, Michigan",1729.0,1598.0,1501.0,0.0,3.0,0.0,0.0,0.0,2958.0,855.0,11.0,130.0,10.0,12.0,95.0,4071.0,1131.0,391.0,44.0,1885.0,1885.0,1813.0,108100.0,2.24,,26,99,255300,9.6045197740113,44,189,320,261,70,92,0,0,976,463.0311962662737,3.819628647214854,4071.0,26,99,255300,26099255300,42.513165292437286,-82.94069633130415,54.0,50.0,,Somewhat Walkable,Bikeable,
"Census Tract 2554, Macomb County, Michigan",1045.0,974.0,886.0,0.0,0.0,0.0,0.0,0.0,2049.0,133.0,0.0,0.0,0.0,0.0,169.0,2351.0,665.0,271.0,49.2,1119.0,1119.0,1034.0,132500.0,2.27,131552000.0,26,99,255400,11.527009783071032,37,67,117,183,63,144,0,0,611,475.9676733304977,7.596067917783736,2351.0,26,99,255400,26099255400,42.517292750444525,-82.96013927993704,31.0,34.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2555, Macomb County, Michigan",736.0,688.0,627.0,0.0,20.0,0.0,0.0,0.0,1154.0,358.0,10.0,8.0,0.0,60.0,15.0,1605.0,319.0,244.0,47.0,725.0,725.0,693.0,115500.0,2.32,,26,99,255500,15.202492211838006,25,126,76,137,19,34,0,0,417,451.71339563862927,4.413793103448276,1605.0,26,99,255500,26099255500,42.50537809357803,-82.95813926800673,31.0,41.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2556, Macomb County, Michigan",1561.0,1388.0,1250.0,0.0,0.0,0.0,0.0,0.0,2588.0,181.0,11.0,29.0,0.0,96.0,339.0,3244.0,846.0,632.0,43.5,1568.0,1568.0,1453.0,105500.0,2.23,,26,99,255600,19.482120838471022,36,142,291,232,30,135,0,0,866,483.3538840937114,7.334183673469388,3244.0,26,99,255600,26099255600,42.50601549213061,-82.93953059974616,66.0,50.0,,Somewhat Walkable,Bikeable,
"Census Tract 2557, Macomb County, Michigan",908.0,777.0,738.0,0.0,24.0,0.0,0.0,0.0,1323.0,536.0,2.0,0.0,0.0,0.0,16.0,1877.0,473.0,145.0,41.7,758.0,758.0,715.0,121800.0,2.6,,26,99,255700,7.725093233883857,53,113,119,157,20,59,0,0,521,403.8359083644113,5.672823218997362,1877.0,26,99,255700,26099255700,42.50593784612091,-82.92477598427583,65.0,51.0,,Somewhat Walkable,Bikeable,
"Census Tract 2558, Macomb County, Michigan",1341.0,1190.0,1145.0,0.0,0.0,0.0,0.0,0.0,2248.0,459.0,0.0,40.0,0.0,0.0,26.0,2773.0,666.0,292.0,31.6,1058.0,1058.0,1011.0,89800.0,2.69,73986500.0,26,99,255800,10.530111792282726,118,164,191,243,37,52,0,0,805,381.5362423368193,4.44234404536862,2773.0,26,99,255800,26099255800,42.4983897833218,-82.92717675417384,51.0,43.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2559, Macomb County, Michigan",1058.0,907.0,849.0,0.0,63.0,0.0,0.0,0.0,1616.0,307.0,0.0,0.0,3.0,38.0,88.0,2052.0,540.0,241.0,36.0,839.0,839.0,805.0,102100.0,2.54,,26,99,255900,11.744639376218323,68,115,130,307,14,16,0,0,650,408.86939571150094,4.052443384982122,2052.0,26,99,255900,26099255900,42.498585088911,-82.94178690121151,47.0,40.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2560, Macomb County, Michigan",980.0,922.0,785.0,0.0,0.0,0.0,0.0,0.0,1979.0,287.0,3.0,0.0,0.0,0.0,91.0,2360.0,582.0,175.0,41.7,1038.0,1038.0,1004.0,113600.0,2.35,,26,99,256000,7.415254237288135,71,92,127,192,49,106,0,0,637,439.8305084745763,3.275529865125241,2360.0,26,99,256000,26099256000,42.49786727369075,-82.95794840311042,32.0,37.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2561, Macomb County, Michigan",1324.0,1282.0,1048.0,0.0,29.0,0.0,0.0,0.0,1757.0,689.0,15.0,36.0,0.0,148.0,143.0,2788.0,778.0,369.0,41.5,1191.0,1191.0,1170.0,94100.0,2.37,,26,99,256100,13.23529411764706,0,119,309,230,13,114,0,0,785,427.1879483500718,1.7632241813602016,2788.0,26,99,256100,26099256100,42.49045224374655,-82.95970825457356,34.0,34.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2562, Macomb County, Michigan",829.0,786.0,654.0,5.0,9.0,0.0,0.0,0.0,1178.0,381.0,1.0,0.0,0.0,21.0,188.0,1769.0,446.0,353.0,29.5,757.0,757.0,689.0,110200.0,2.55,44772500.0,26,99,256200,19.954776710005653,73,94,105,137,8,22,0,0,439,427.9253815715094,8.982826948480845,1769.0,26,99,256200,26099256200,42.49108713265311,-82.9463998562931,65.0,48.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2563, Macomb County, Michigan",872.0,745.0,694.0,0.0,16.0,0.0,0.0,0.0,1291.0,558.0,2.0,6.0,0.0,0.0,19.0,1876.0,452.0,401.0,33.4,796.0,796.0,752.0,104300.0,2.49,48646300.0,26,99,256300,21.375266524520256,25,58,151,245,10,10,0,0,499,424.3070362473348,5.527638190954774,1876.0,26,99,256300,26099256300,42.49080780913625,-82.93510507391603,65.0,50.0,,Somewhat Walkable,Bikeable,
"Census Tract 2564, Macomb County, Michigan",839.0,812.0,769.0,0.0,9.0,0.0,0.0,0.0,1024.0,189.0,8.0,25.0,0.0,0.0,164.0,1410.0,428.0,144.0,36.9,609.0,609.0,592.0,91500.0,2.38,37693000.0,26,99,256400,10.212765957446807,0,114,119,133,26,33,0,0,425,431.9148936170213,2.7914614121510675,1410.0,26,99,256400,26099256400,42.49127965696263,-82.92311499100325,22.0,41.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2565, Macomb County, Michigan",699.0,634.0,576.0,0.0,0.0,0.0,0.0,0.0,1198.0,291.0,0.0,26.0,0.0,0.0,56.0,1571.0,365.0,104.0,33.6,599.0,599.0,571.0,107500.0,2.75,,26,99,256500,6.619987269255251,35,97,116,84,48,33,0,0,413,381.2858052196054,4.674457429048414,1571.0,26,99,256500,26099256500,42.48407047222613,-82.92180861311397,50.0,51.0,,Somewhat Walkable,Bikeable,
"Census Tract 2566, Macomb County, Michigan",1023.0,967.0,849.0,0.0,12.0,0.0,0.0,0.0,1589.0,876.0,10.0,128.0,0.0,0.0,135.0,2738.0,514.0,499.0,49.2,1401.0,1401.0,1355.0,64200.0,1.93,58963500.0,26,99,256600,18.22498173849525,50,149,205,60,12,105,0,0,581,511.6873630387144,3.283369022127052,2738.0,26,99,256600,26099256600,42.48362792453497,-82.93579757319095,56.0,47.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2567, Macomb County, Michigan",869.0,831.0,722.0,0.0,11.0,0.0,0.0,0.0,1334.0,180.0,0.0,249.0,0.0,0.0,111.0,1874.0,462.0,381.0,45.3,828.0,828.0,815.0,119200.0,2.3,85968000.0,26,99,256700,20.330843116328708,0,132,93,162,32,64,0,0,483,441.83564567769474,1.570048309178744,1874.0,26,99,256700,26099256700,42.48388547256092,-82.95204779303526,66.0,46.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2568, Macomb County, Michigan",725.0,667.0,590.0,3.0,0.0,0.0,0.0,0.0,1362.0,221.0,0.0,51.0,0.0,0.0,29.0,1663.0,391.0,338.0,31.6,698.0,698.0,612.0,88500.0,2.72,,26,99,256800,20.32471437161756,5,93,112,128,26,9,0,0,373,419.72339146121465,12.320916905444127,1663.0,26,99,256800,26099256800,42.48358093395375,-82.96291188381188,53.0,39.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2580, Macomb County, Michigan",1203.0,1134.0,1035.0,0.0,0.0,0.0,0.0,0.0,1454.0,996.0,0.0,0.0,0.0,44.0,14.0,2508.0,658.0,113.0,48.8,1307.0,1307.0,1255.0,113400.0,2.0,114479600.0,26,99,258000,4.505582137161084,17,69,65,285,15,86,0,0,537,521.1323763955343,3.978576893649579,2508.0,26,99,258000,26099258000,42.473522823337305,-82.92242895312557,50.0,43.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2581, Macomb County, Michigan",1919.0,1775.0,1665.0,10.0,14.0,0.0,0.0,0.0,2199.0,1602.0,66.0,27.0,0.0,98.0,85.0,4077.0,982.0,277.0,36.0,1594.0,1594.0,1552.0,97100.0,2.61,,26,99,258100,6.79421142997302,53,212,367,210,55,102,0,0,999,390.9737552121658,2.6348808030112925,4077.0,26,99,258100,26099258100,42.4761391249256,-82.93921290614674,63.0,48.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2582, Macomb County, Michigan",1271.0,1077.0,1023.0,0.0,9.0,0.0,0.0,0.0,1740.0,1123.0,6.0,7.0,0.0,0.0,9.0,2885.0,762.0,389.0,37.9,1153.0,1153.0,1134.0,87600.0,2.5,,26,99,258200,13.483535528596189,61,119,211,381,17,30,0,0,819,399.65337954939343,1.647875108412836,2885.0,26,99,258200,26099258200,42.47635958252929,-82.95923072077625,47.0,41.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2583, Macomb County, Michigan",989.0,838.0,771.0,0.0,42.0,0.0,0.0,0.0,1236.0,1150.0,6.0,0.0,0.0,36.0,98.0,2526.0,499.0,652.0,42.3,1338.0,1338.0,1307.0,79700.0,1.91,,26,99,258300,25.81155977830562,27,93,126,200,10,52,0,0,508,529.6912114014252,2.316890881913304,2526.0,26,99,258300,26099258300,42.46857121372779,-82.96365347174311,71.0,47.0,,Very Walkable,Somewhat Bikeable,
"Census Tract 2584, Macomb County, Michigan",2326.0,1932.0,1591.0,0.0,6.0,0.0,0.0,0.0,2605.0,2361.0,0.0,44.0,0.0,9.0,548.0,5567.0,1341.0,1355.0,35.2,2150.0,2150.0,2014.0,77300.0,2.75,89120600.0,26,99,258400,24.339859888629423,66,402,373,434,19,71,0,0,1365,386.204418897072,6.325581395348837,5567.0,26,99,258400,26099258400,42.46860016178642,-82.94143966862742,68.0,47.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2585, Macomb County, Michigan",989.0,820.0,780.0,0.0,80.0,0.0,0.0,0.0,699.0,1338.0,0.0,7.0,0.0,49.0,31.0,2124.0,581.0,246.0,41.0,837.0,837.0,758.0,99900.0,2.78,,26,99,258500,11.581920903954805,75,44,150,126,20,28,0,0,443,394.0677966101695,9.438470728793307,2124.0,26,99,258500,26099258500,42.456813380431456,-82.93044928272106,48.0,46.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2586, Macomb County, Michigan",1713.0,1576.0,1408.0,0.0,25.0,0.0,0.0,0.0,1722.0,2674.0,7.0,0.0,0.0,0.0,226.0,4629.0,1153.0,1472.0,31.2,1821.0,1821.0,1693.0,80600.0,2.73,,26,99,258600,31.79952473536401,14,115,383,251,79,80,0,0,922,393.3895009721322,7.029104887424492,4629.0,26,99,258600,26099258600,42.459905929090624,-82.93878256381096,55.0,45.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2587, Macomb County, Michigan",1067.0,975.0,792.0,23.0,8.0,0.0,0.0,0.0,1024.0,1526.0,14.0,132.0,0.0,14.0,116.0,2826.0,673.0,475.0,32.2,976.0,976.0,889.0,82500.0,3.17,,26,99,258700,16.80820948336872,26,161,132,98,58,30,0,0,505,345.36447275300776,8.913934426229508,2826.0,26,99,258700,26099258700,42.46081001939182,-82.95376017417802,65.0,49.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 2588, Macomb County, Michigan",1398.0,1328.0,1224.0,0.0,17.0,0.0,0.0,0.0,959.0,2569.0,16.0,0.0,0.0,0.0,19.0,3563.0,972.0,621.0,49.3,1742.0,1742.0,1683.0,102100.0,2.12,143650800.0,26,99,258800,17.429132753297782,21,139,190,252,36,56,0,0,694,488.9138366545046,3.38691159586682,3563.0,26,99,258800,26099258800,42.4535865062829,-82.95442400082545,48.0,45.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2589, Macomb County, Michigan",1691.0,1411.0,1295.0,18.0,5.0,0.0,0.0,0.0,1214.0,2139.0,0.0,0.0,0.0,0.0,90.0,3443.0,754.0,199.0,27.9,1237.0,1237.0,1088.0,109100.0,3.16,76759000.0,26,99,258900,5.779843160034853,202,217,219,245,87,20,0,0,990,359.2796979378449,12.045270816491511,3443.0,26,99,258900,26099258900,42.45876420080374,-82.96668693226432,67.0,51.0,,Somewhat Walkable,Bikeable,
"Census Tract 2600, Macomb County, Michigan",1782.0,1631.0,1555.0,0.0,0.0,0.0,0.0,0.0,2586.0,276.0,0.0,55.0,0.0,34.0,478.0,3429.0,886.0,172.0,40.3,1293.0,1293.0,1293.0,165900.0,2.61,189671000.0,26,99,260000,5.016039661708953,30,215,375,254,51,21,0,0,946,377.0778652668417,0.0,3429.0,26,99,260000,26099260000,42.5341009852832,-82.97960408678543,29.0,38.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2601, Macomb County, Michigan",1434.0,1361.0,1338.0,0.0,0.0,0.0,0.0,0.0,2381.0,472.0,2.0,83.0,0.0,0.0,54.0,2992.0,778.0,343.0,47.6,1398.0,1398.0,1365.0,165800.0,2.19,132725800.0,26,99,260100,11.463903743315509,35,185,115,243,124,52,0,0,754,467.2459893048128,2.360515021459228,2992.0,26,99,260100,26099260100,42.52646580929201,-82.97855274677855,35.0,38.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2602, Macomb County, Michigan",1251.0,1140.0,1089.0,0.0,10.0,0.0,0.0,0.0,2106.0,136.0,9.0,57.0,0.0,0.0,32.0,2340.0,618.0,180.0,39.7,906.0,906.0,878.0,165900.0,2.67,246794500.0,26,99,260200,7.6923076923076925,30,131,201,257,28,36,0,0,683,387.1794871794872,3.090507726269316,2340.0,26,99,260200,26099260200,42.52525389441894,-82.99814164720702,31.0,36.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2603, Macomb County, Michigan",1423.0,1222.0,1157.0,0.0,0.0,0.0,0.0,0.0,2781.0,123.0,0.0,132.0,0.0,0.0,123.0,3159.0,877.0,281.0,51.4,1448.0,1448.0,1426.0,163100.0,2.21,205114300.0,26,99,260300,8.895220006331117,68,49,212,335,63,87,0,0,814,458.37290281734727,1.5193370165745856,3159.0,26,99,260300,26099260300,42.533115489039766,-82.9979852570815,25.0,38.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2604, Macomb County, Michigan",1852.0,1592.0,1414.0,0.0,1.0,0.0,0.0,0.0,3617.0,234.0,1.0,330.0,24.0,0.0,46.0,4252.0,1100.0,253.0,48.1,1813.0,1813.0,1697.0,165300.0,2.46,399012500.0,26,99,260400,5.950141110065851,60,94,181,534,61,68,0,0,998,426.3875823142051,6.398234969663541,4252.0,26,99,260400,26099260400,42.52902124176003,-83.01909747115779,12.0,32.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2606, Macomb County, Michigan",1217.0,1132.0,1065.0,0.0,0.0,0.0,0.0,0.0,2474.0,130.0,37.0,167.0,0.0,0.0,111.0,2919.0,778.0,764.0,33.9,1122.0,1122.0,1047.0,158500.0,2.79,118906800.0,26,99,260600,26.17334703665639,128,47,207,218,58,31,0,0,689,384.3782117163412,6.684491978609626,2919.0,26,99,260600,26099260600,42.53197551090466,-83.05237459620581,45.0,41.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2607, Macomb County, Michigan",1516.0,1426.0,1312.0,0.0,0.0,0.0,0.0,0.0,2147.0,331.0,0.0,515.0,0.0,0.0,112.0,3105.0,783.0,212.0,39.0,1250.0,1250.0,1169.0,157500.0,2.57,140866000.0,26,99,260700,6.827697262479872,27,198,236,246,60,49,0,0,816,402.5764895330113,6.48,3105.0,26,99,260700,26099260700,42.52464396996605,-83.05551629118303,38.0,35.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2608, Macomb County, Michigan",1283.0,1194.0,1151.0,0.0,0.0,0.0,0.0,0.0,2487.0,145.0,3.0,96.0,0.0,8.0,12.0,2751.0,700.0,372.0,39.6,945.0,945.0,931.0,185500.0,2.95,,26,99,260800,13.522355507088331,77,98,250,294,32,67,0,0,818,343.5114503816794,1.4814814814814816,2751.0,26,99,260800,26099260800,42.52766500081248,-83.07736896218317,29.0,40.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2609, Macomb County, Michigan",2104.0,1773.0,1570.0,11.0,0.0,0.0,0.0,0.0,2956.0,231.0,0.0,1378.0,0.0,258.0,37.0,4860.0,1238.0,397.0,44.2,1794.0,1794.0,1661.0,181700.0,2.93,259828200.0,26,99,260900,8.16872427983539,75,186,447,377,95,36,0,0,1216,369.1358024691358,7.413600891861762,4860.0,26,99,260900,26099260900,42.51284935569219,-83.07682066057238,39.0,38.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2610, Macomb County, Michigan",2264.0,2181.0,1941.0,0.0,0.0,0.0,0.0,0.0,2355.0,1265.0,2.0,825.0,0.0,0.0,45.0,4492.0,1092.0,279.0,44.0,1899.0,1899.0,1755.0,181100.0,2.55,286530900.0,26,99,261000,6.211041852181657,75,114,452,236,202,88,0,0,1167,422.7515583259128,7.582938388625592,4492.0,26,99,261000,26099261000,42.5132311714631,-83.05716154513172,17.0,36.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2611, Macomb County, Michigan",2401.0,2169.0,2014.0,0.0,0.0,0.0,0.0,0.0,3254.0,1266.0,6.0,468.0,0.0,51.0,272.0,5317.0,1397.0,723.0,37.5,2157.0,2157.0,2072.0,149800.0,2.46,293750000.0,26,99,261100,13.597893548993795,0,204,740,229,10,76,0,0,1259,405.6798946774497,3.9406583217431614,5317.0,26,99,261100,26099261100,42.5140230131714,-83.01798329412182,49.0,41.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2612, Macomb County, Michigan",1418.0,1326.0,1195.0,0.0,0.0,0.0,0.0,0.0,2197.0,318.0,0.0,48.0,0.0,0.0,118.0,2681.0,671.0,160.0,44.5,1203.0,1203.0,1176.0,162000.0,2.28,155289000.0,26,99,261200,5.9679224170085785,22,116,282,269,55,37,0,0,781,448.7131667288325,2.244389027431421,2681.0,26,99,261200,26099261200,42.518020311680814,-82.99778305460423,29.0,35.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2613, Macomb County, Michigan",1445.0,1318.0,1234.0,0.0,0.0,0.0,0.0,0.0,2256.0,289.0,11.0,188.0,0.0,0.0,21.0,2765.0,697.0,181.0,41.8,1233.0,1233.0,1190.0,161400.0,2.32,164045800.0,26,99,261300,6.546112115732369,61,78,282,304,57,45,0,0,827,445.9312839059674,3.4874290348742907,2765.0,26,99,261300,26099261300,42.51089639597575,-82.99741209595553,30.0,36.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2614, Macomb County, Michigan",1376.0,1244.0,1135.0,0.0,0.0,0.0,0.0,0.0,2098.0,268.0,0.0,348.0,0.0,59.0,114.0,2887.0,777.0,282.0,46.0,1091.0,1091.0,1058.0,170100.0,2.73,163867500.0,26,99,261400,9.767925181849671,47,74,223,359,19,17,0,0,739,377.9009352268791,3.0247479376718607,2887.0,26,99,261400,26099261400,42.519022214314965,-82.9784327255733,41.0,39.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2615, Macomb County, Michigan",1851.0,1768.0,1306.0,0.0,12.0,0.0,0.0,0.0,2192.0,1317.0,24.0,192.0,0.0,0.0,47.0,3772.0,893.0,302.0,39.6,1574.0,1574.0,1515.0,154700.0,2.49,,26,99,261500,8.006362672322375,69,123,352,410,12,23,0,0,989,417.2852598091199,3.748411689961881,3772.0,26,99,261500,26099261500,42.51182900599713,-82.97805068740492,50.0,40.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 2616.01, Macomb County, Michigan",623.0,593.0,523.0,0.0,0.0,0.0,0.0,0.0,1221.0,112.0,0.0,48.0,0.0,0.0,20.0,1401.0,408.0,131.0,48.2,553.0,553.0,553.0,165700.0,2.53,91267000.0,26,99,261601,9.350463954318345,7,63,73,219,12,35,0,0,409,394.7180585296217,0.0,1401.0,26,99,261601,26099261601,42.504071547730135,-82.98239264360544,61.0,43.0,,Somewhat Walkable,Somewhat Bikeable,
